timeStamp,elapsed,label,responseCode,responseMessage,threadName,success,bytes,Latency,Hostname,"UUID"
2013/11/27 13:35:12.795,487,Get Antonio-Regular.woff,200,OK,Thread Group 1-28,true,43430,66,CACSVM-12354.local,830
2013/11/27 13:35:10.115,3220,Get Antonio-Light.woff,200,OK,Thread Group 1-74,true,43894,77,CACSVM-12354.local,833
2013/11/27 13:35:12.222,1148,Get logo_seeit_splash_ipad.png,200,OK,Thread Group 1-58,true,2898,940,CACSVM-12354.local,802
2013/11/27 13:35:12.104,1267,Get img-s49281a147f.png,200,OK,Thread Group 1-49,true,24351,146,CACSVM-12354.local,783
2013/11/27 13:35:10.938,2464,Get Antonio-Light.woff,200,OK,Thread Group 1-57,true,43894,75,CACSVM-12354.local,820
2013/11/27 13:35:12.792,627,Get xfinity_sans_icons_v1.0.woff,200,OK,Thread Group 1-86,true,64261,67,CACSVM-12354.local,844
2013/11/27 13:35:13.210,225,Get spinner.gif,200,OK,Thread Group 1-77,true,6863,71,CACSVM-12354.local,772
2013/11/27 13:35:13.371,69,Get show image,200,OK,Thread Group 1-49,true,29825,36,CACSVM-12354.local,783
2013/11/27 13:35:12.713,736,Get Antonio-Light.woff,200,OK,Thread Group 1-90,true,43894,86,CACSVM-12354.local,835
2013/11/27 13:35:11.416,2036,Get main.css,200,OK,Thread Group 1-84,true,47605,76,CACSVM-12354.local,764
2013/11/27 13:35:12.293,1215,Get main.css,200,OK,Thread Group 1-47,true,47605,73,CACSVM-12354.local,758
2013/11/27 13:35:09.161,4348,Get Antonio-Regular.woff,200,OK,Thread Group 1-62,true,43430,71,CACSVM-12354.local,805
2013/11/27 13:35:13.435,86,Get logo_seeit_splash_ipad.png,200,OK,Thread Group 1-77,true,2898,86,CACSVM-12354.local,772
2013/11/27 13:35:07.081,6441,Get Antonio-Regular.woff,200,OK,Thread Group 1-24,true,43425,914,CACSVM-12354.local,819
2013/11/27 13:35:11.972,1571,Get Antonio-Light.ttf,200,OK,Thread Group 1-96,true,46906,168,CACSVM-12354.local,868
2013/11/27 13:35:13.282,291,Get img-s49281a147f.png,200,OK,Thread Group 1-28,true,24351,81,CACSVM-12354.local,830
2013/11/27 13:35:09.148,4426,Get html,200,OK,Thread Group 1-33,true,168395,70,CACSVM-12354.local,867
2013/11/27 13:35:13.440,135,Get spinner.gif,200,OK,Thread Group 1-49,true,6863,81,CACSVM-12354.local,783
2013/11/27 13:35:13.573,70,Get show image,200,OK,Thread Group 1-28,true,29825,37,CACSVM-12354.local,830
2013/11/27 13:35:10.938,2715,Call ajax,200,OK,Thread Group 1-34,true,168381,485,CACSVM-12354.local,859
2013/11/27 13:35:13.575,81,Get logo_seeit_splash_ipad.png,200,OK,Thread Group 1-49,true,2898,79,CACSVM-12354.local,783
2013/11/27 13:35:12.225,1442,Get Antonio-Light.woff,200,OK,Thread Group 1-5,true,43894,366,CACSVM-12354.local,838
2013/11/27 13:35:09.163,4507,Get Roboto-Light.woff,200,OK,Thread Group 1-95,true,71137,81,CACSVM-12354.local,776
2013/11/27 13:35:10.983,2713,Get html,200,OK,Thread Group 1-29,true,168381,82,CACSVM-12354.local,874
2013/11/27 13:35:11.603,2099,Get Roboto-Medium.woff,200,OK,Thread Group 1-88,true,70569,398,CACSVM-12354.local,845
2013/11/27 13:35:12.541,1193,Get xfinity_sans_icons_v1.0.woff,200,OK,Thread Group 1-50,true,64261,82,CACSVM-12354.local,847
2013/11/27 13:35:05.368,8396,Get Roboto-Light.woff,200,OK,Thread Group 1-75,true,71137,68,CACSVM-12354.local,809
2013/11/27 13:35:13.643,140,Get spinner.gif,200,OK,Thread Group 1-28,true,6863,64,CACSVM-12354.local,830
2013/11/27 13:35:12.421,1362,Get Antonio-Regular.tff,200,OK,Thread Group 1-46,true,48286,79,CACSVM-12354.local,854
2013/11/27 13:35:12.104,1692,Get html,200,OK,Thread Group 1-60,true,168374,372,CACSVM-12354.local,880
2013/11/27 13:35:12.236,1577,Get img-s49281a147f.png,200,OK,Thread Group 1-40,true,24351,72,CACSVM-12354.local,804
2013/11/27 13:35:13.783,77,Get logo_seeit_splash_ipad.png,200,OK,Thread Group 1-28,true,2898,77,CACSVM-12354.local,830
2013/11/27 13:35:13.813,63,Get show image,200,OK,Thread Group 1-40,true,29825,31,CACSVM-12354.local,804
2013/11/27 13:35:12.560,1326,Get Antonio-Regular.tff,200,OK,Thread Group 1-99,true,48286,88,CACSVM-12354.local,853
2013/11/27 13:35:12.338,1549,Get Roboto-Light.woff,200,OK,Thread Group 1-32,true,71137,52,CACSVM-12354.local,860
2013/11/27 13:35:11.437,2469,Get Antonio-Light.ttf,200,OK,Thread Group 1-21,true,46906,368,CACSVM-12354.local,858
2013/11/27 13:35:09.846,4062,Get main.css,200,OK,Thread Group 1-25,true,47605,79,CACSVM-12354.local,779
2013/11/27 13:35:12.179,1752,Get Antonio-Regular.woff,200,OK,Thread Group 1-97,true,43425,86,CACSVM-12354.local,676
2013/11/27 13:35:13.509,422,Get img-s49281a147f.png,200,OK,Thread Group 1-62,true,24351,65,CACSVM-12354.local,805
2013/11/27 13:35:13.449,490,Get Antonio-Regular.woff,200,OK,Thread Group 1-90,true,43430,87,CACSVM-12354.local,835
2013/11/27 13:35:11.110,2861,Call ajax,200,OK,Thread Group 1-22,true,168374,894,CACSVM-12354.local,862
2013/11/27 13:35:12.471,1504,Get Antonio-Light.woff,200,OK,Thread Group 1-72,true,43894,85,CACSVM-12354.local,827
2013/11/27 13:35:05.267,8727,Get Roboto-Medium.woff,200,OK,Thread Group 1-92,true,70569,905,CACSVM-12354.local,821
2013/11/27 13:35:13.932,62,Get show image,200,OK,Thread Group 1-62,true,29825,32,CACSVM-12354.local,805
2013/11/27 13:35:13.876,124,Get spinner.gif,200,OK,Thread Group 1-40,true,6863,63,CACSVM-12354.local,804
2013/11/27 13:35:11.893,2140,Get html,200,OK,Thread Group 1-71,true,168374,445,CACSVM-12354.local,877
2013/11/27 13:35:10.137,3936,Get Roboto-Medium.woff,200,OK,Thread Group 1-6,true,70569,61,CACSVM-12354.local,829
2013/11/27 13:35:11.255,2826,Get main.css,200,OK,Thread Group 1-18,true,47605,350,CACSVM-12354.local,814
2013/11/27 13:35:14.000,81,Get logo_seeit_splash_ipad.png,200,OK,Thread Group 1-40,true,2898,81,CACSVM-12354.local,804
2013/11/27 13:35:13.067,1030,Get Antonio-Light.woff,200,OK,Thread Group 1-61,true,43894,70,CACSVM-12354.local,841
2013/11/27 13:35:13.994,135,Get spinner.gif,200,OK,Thread Group 1-62,true,6863,85,CACSVM-12354.local,805
2013/11/27 13:35:14.129,84,Get logo_seeit_splash_ipad.png,200,OK,Thread Group 1-62,true,2898,84,CACSVM-12354.local,805
2013/11/27 13:35:11.127,3122,Get html,200,OK,Thread Group 1-66,true,168381,97,CACSVM-12354.local,876
2013/11/27 13:35:13.522,759,Get img-s49281a147f.png,200,OK,Thread Group 1-24,true,24351,132,CACSVM-12354.local,819
2013/11/27 13:35:08.255,6057,Get Antonio-Regular.tff,200,OK,Thread Group 1-59,true,48286,82,CACSVM-12354.local,848
2013/11/27 13:35:13.734,606,Get Roboto-Light.woff,200,OK,Thread Group 1-50,true,71137,77,CACSVM-12354.local,847
2013/11/27 13:35:14.281,63,Get show image,200,OK,Thread Group 1-24,true,29825,33,CACSVM-12354.local,819
2013/11/27 13:35:13.109,1239,Get spinner.gif,200,OK,Thread Group 1-73,true,6863,941,CACSVM-12354.local,818
2013/11/27 13:35:12.447,1948,Get Antonio-Light.woff,200,OK,Thread Group 1-63,true,43894,586,CACSVM-12354.local,751
2013/11/27 13:35:11.008,3388,Get spinner.gif,200,OK,Thread Group 1-23,true,6863,89,CACSVM-12354.local,774
2013/11/27 13:35:13.017,1385,Get Antonio-Regular.woff,200,OK,Thread Group 1-79,true,43425,89,CACSVM-12354.local,807
2013/11/27 13:35:14.348,76,Get logo_seeit_splash_ipad.png,200,OK,Thread Group 1-73,true,2898,76,CACSVM-12354.local,818
2013/11/27 13:35:12.238,2195,Call ajax,200,OK,Thread Group 1-31,true,168374,71,CACSVM-12354.local,865
2013/11/27 13:35:10.938,3516,Get xfinity_sans_icons_v1.0.woff,200,OK,Thread Group 1-44,true,64261,105,CACSVM-12354.local,836
2013/11/27 13:35:08.677,5777,Get Antonio-Light.woff,200,OK,Thread Group 1-54,true,43894,486,CACSVM-12354.local,817
2013/11/27 13:35:14.396,64,Get logo_seeit_splash_ipad.png,200,OK,Thread Group 1-23,true,2898,64,CACSVM-12354.local,774
2013/11/27 13:35:13.402,1058,Get Antonio-Regular.woff,200,OK,Thread Group 1-57,true,43430,75,CACSVM-12354.local,820
2013/11/27 13:35:12.912,1592,Get Roboto-Medium.woff,200,OK,Thread Group 1-20,true,70569,93,CACSVM-12354.local,852
2013/11/27 13:35:13.420,1085,Get Roboto-Light.woff,200,OK,Thread Group 1-86,true,71137,71,CACSVM-12354.local,844
2013/11/27 13:35:13.939,567,Get img-s49281a147f.png,200,OK,Thread Group 1-90,true,24351,83,CACSVM-12354.local,835
2013/11/27 13:35:07.733,6780,Get main.css,200,OK,Thread Group 1-55,true,47605,79,CACSVM-12354.local,799
2013/11/27 13:35:12.744,1799,Get html,200,OK,Thread Group 1-13,true,168380,63,CACSVM-12354.local,881
2013/11/27 13:35:14.507,74,Get show image,200,OK,Thread Group 1-90,true,29825,38,CACSVM-12354.local,835
2013/11/27 13:35:13.994,642,Get Antonio-Light.woff,200,OK,Thread Group 1-92,true,43894,80,CACSVM-12354.local,821
2013/11/27 13:35:14.097,546,Get Antonio-Regular.woff,200,OK,Thread Group 1-61,true,43430,67,CACSVM-12354.local,841
2013/11/27 13:35:12.923,1752,Get main.css,200,OK,Thread Group 1-1,true,47605,359,CACSVM-12354.local,714
2013/11/27 13:35:12.206,2471,Get Antonio-Light.woff,200,OK,Thread Group 1-4,true,43894,1031,CACSVM-12354.local,842
2013/11/27 13:35:12.707,1996,Get Antonio-Regular.woff,200,OK,Thread Group 1-67,true,43430,86,CACSVM-12354.local,831
2013/11/27 13:35:12.978,1725,Get Antonio-Regular.woff,200,OK,Thread Group 1-100,true,43425,86,CACSVM-12354.local,798
2013/11/27 13:35:13.336,1379,Get Antonio-Regular.woff,200,OK,Thread Group 1-74,true,43430,67,CACSVM-12354.local,833
2013/11/27 13:35:11.838,2919,Get Antonio-Regular.tff,200,OK,Thread Group 1-82,true,48286,71,CACSVM-12354.local,870
2013/11/27 13:35:13.765,1008,Get Roboto-Medium.woff,200,OK,Thread Group 1-75,true,70569,76,CACSVM-12354.local,809
2013/11/27 13:35:14.581,205,Get spinner.gif,200,OK,Thread Group 1-90,true,6863,80,CACSVM-12354.local,835
2013/11/27 13:35:02.239,12561,Get Roboto-Light.woff,200,OK,Thread Group 1-65,true,71137,60,CACSVM-12354.local,806
2013/11/27 13:35:12.796,2019,Get html,200,OK,Thread Group 1-38,true,168374,87,CACSVM-12354.local,882
2013/11/27 13:35:14.073,745,Get Antonio-Light.woff,200,OK,Thread Group 1-6,true,43894,59,CACSVM-12354.local,829
2013/11/27 13:35:11.295,3595,Call ajax,200,OK,Thread Group 1-16,true,168374,92,CACSVM-12354.local,856
2013/11/27 13:35:13.164,1757,Get Antonio-Light.woff,200,OK,Thread Group 1-45,true,43894,60,CACSVM-12354.local,812
2013/11/27 13:35:14.082,858,Get main.css,200,OK,Thread Group 1-40,true,47605,70,CACSVM-12354.local,804
2013/11/27 13:35:12.252,2731,Get main.css,200,OK,Thread Group 1-64,true,47605,74,CACSVM-12354.local,780
2013/11/27 13:35:13.667,1323,Get Antonio-Regular.woff,200,OK,Thread Group 1-5,true,43430,89,CACSVM-12354.local,838
2013/11/27 13:35:13.166,1845,Get img-s49281a147f.png,200,OK,Thread Group 1-3,true,24351,130,CACSVM-12354.local,784
2013/11/27 13:35:14.715,304,Get img-s49281a147f.png,200,OK,Thread Group 1-74,true,24351,72,CACSVM-12354.local,833
2013/11/27 13:35:10.938,4084,Get Antonio-Light.ttf,200,OK,Thread Group 1-91,true,46906,386,CACSVM-12354.local,851
2013/11/27 13:35:13.178,1844,Get html,200,OK,Thread Group 1-80,true,168374,72,CACSVM-12354.local,883
2013/11/27 13:35:10.938,4119,Get img-s49281a147f.png,200,OK,Thread Group 1-39,true,24351,101,CACSVM-12354.local,801
2013/11/27 13:35:12.852,2205,Get Antonio-Regular.tff,200,OK,Thread Group 1-2,true,48286,71,CACSVM-12354.local,861
2013/11/27 13:35:15.011,78,Get show image,200,OK,Thread Group 1-3,true,29825,45,CACSVM-12354.local,784
2013/11/27 13:35:14.344,747,Get spinner.gif,200,OK,Thread Group 1-24,true,6863,372,CACSVM-12354.local,819
2013/11/27 13:35:15.020,80,Get show image,200,OK,Thread Group 1-74,true,29825,38,CACSVM-12354.local,833
2013/11/27 13:35:15.057,88,Get show image,200,OK,Thread Group 1-39,true,29825,43,CACSVM-12354.local,801
2013/11/27 13:35:12.979,2196,Get Roboto-Light.woff,200,OK,Thread Group 1-68,true,71137,85,CACSVM-12354.local,840
2013/11/27 13:35:15.091,94,Get logo_seeit_splash_ipad.png,200,OK,Thread Group 1-24,true,2898,94,CACSVM-12354.local,819
2013/11/27 13:35:13.065,2160,Get Roboto-Medium.woff,200,OK,Thread Group 1-78,true,70569,71,CACSVM-12354.local,811
2013/11/27 13:35:15.100,149,Get spinner.gif,200,OK,Thread Group 1-74,true,6863,89,CACSVM-12354.local,833
2013/11/27 13:35:12.061,3194,Get html,200,OK,Thread Group 1-36,true,168374,1100,CACSVM-12354.local,879
2013/11/27 13:35:11.976,3309,Call ajax,200,OK,Thread Group 1-42,true,168381,650,CACSVM-12354.local,869
2013/11/27 13:35:12.103,3207,Get Antonio-Regular.woff,200,OK,Thread Group 1-81,true,43430,365,CACSVM-12354.local,855
2013/11/27 13:35:15.249,71,Get logo_seeit_splash_ipad.png,200,OK,Thread Group 1-74,true,2898,71,CACSVM-12354.local,833
2013/11/27 13:35:14.678,659,Get Antonio-Regular.woff,200,OK,Thread Group 1-4,true,43430,65,CACSVM-12354.local,842
2013/11/27 13:35:14.402,939,Get img-s49281a147f.png,200,OK,Thread Group 1-79,true,24351,442,CACSVM-12354.local,807
2013/11/27 13:35:13.932,1420,Get img-s49281a147f.png,200,OK,Thread Group 1-97,true,24351,1286,CACSVM-12354.local,676
2013/11/27 13:35:09.523,5843,Get img-s49281a147f.png,200,OK,Thread Group 1-9,true,24351,75,CACSVM-12354.local,739
2013/11/27 13:35:14.396,986,Get Antonio-Regular.woff,200,OK,Thread Group 1-63,true,43425,64,CACSVM-12354.local,751
2013/11/27 13:35:14.461,925,Get img-s49281a147f.png,200,OK,Thread Group 1-57,true,24351,80,CACSVM-12354.local,820
2013/11/27 13:35:15.341,68,Get show image,200,OK,Thread Group 1-79,true,29825,34,CACSVM-12354.local,807
2013/11/27 13:35:14.786,630,Get logo_seeit_splash_ipad.png,200,OK,Thread Group 1-90,true,2898,387,CACSVM-12354.local,835
2013/11/27 13:35:15.352,73,Get show image,200,OK,Thread Group 1-97,true,29825,35,CACSVM-12354.local,676
2013/11/27 13:35:15.366,75,Get show image,200,OK,Thread Group 1-9,true,29825,35,CACSVM-12354.local,739
2013/11/27 13:35:15.386,70,Get show image,200,OK,Thread Group 1-57,true,29825,39,CACSVM-12354.local,820
2013/11/27 13:35:15.409,75,Get spinner.gif,200,OK,Thread Group 1-79,true,6863,75,CACSVM-12354.local,807
2013/11/27 13:35:12.355,3159,Get Roboto-Medium.woff,200,OK,Thread Group 1-12,true,70569,62,CACSVM-12354.local,832
2013/11/27 13:35:12.950,2631,Get Antonio-Regular.woff,200,OK,Thread Group 1-11,true,43430,83,CACSVM-12354.local,810
2013/11/27 13:35:10.964,4619,Get Antonio-Light.woff,200,OK,Thread Group 1-27,true,43894,360,CACSVM-12354.local,825
2013/11/27 13:35:15.457,138,Get spinner.gif,200,OK,Thread Group 1-57,true,6863,69,CACSVM-12354.local,820
2013/11/27 13:35:14.434,1170,Get Antonio-Regular.tff,200,OK,Thread Group 1-31,true,48286,79,CACSVM-12354.local,865
2013/11/27 13:35:12.076,3556,Get Roboto-Light.woff,200,OK,Thread Group 1-10,true,71137,400,CACSVM-12354.local,822
2013/11/27 13:35:12.148,3495,Call ajax,200,OK,Thread Group 1-70,true,168380,76,CACSVM-12354.local,871
2013/11/27 13:35:15.595,67,Get logo_seeit_splash_ipad.png,200,OK,Thread Group 1-57,true,2898,67,CACSVM-12354.local,820
2013/11/27 13:35:13.656,2013,Get main.css,200,OK,Thread Group 1-49,true,47605,75,CACSVM-12354.local,783
2013/11/27 13:35:13.972,1697,Get Antonio-Regular.tff,200,OK,Thread Group 1-22,true,48286,78,CACSVM-12354.local,862
2013/11/27 13:35:15.383,299,Get img-s49281a147f.png,200,OK,Thread Group 1-63,true,24351,170,CACSVM-12354.local,751
2013/11/27 13:35:12.446,3243,Get Antonio-Regular.woff,200,OK,Thread Group 1-48,true,43430,375,CACSVM-12354.local,813
2013/11/27 13:35:15.683,51,Get show image,200,OK,Thread Group 1-63,true,29825,22,CACSVM-12354.local,751
2013/11/27 13:35:13.371,2402,Get main.css,200,OK,Thread Group 1-58,true,47605,92,CACSVM-12354.local,802
2013/11/27 13:35:15.311,480,Get img-s49281a147f.png,200,OK,Thread Group 1-81,true,24351,74,CACSVM-12354.local,855
2013/11/27 13:35:14.815,979,Call ajax,200,OK,Thread Group 1-38,true,168374,79,CACSVM-12354.local,882
2013/11/27 13:35:15.735,67,Get spinner.gif,200,OK,Thread Group 1-63,true,6863,66,CACSVM-12354.local,751
2013/11/27 13:35:14.504,1298,Get Antonio-Light.woff,200,OK,Thread Group 1-20,true,43894,75,CACSVM-12354.local,852
2013/11/27 13:35:15.089,730,Get spinner.gif,200,OK,Thread Group 1-3,true,6863,366,CACSVM-12354.local,784
2013/11/27 13:35:15.791,65,Get show image,200,OK,Thread Group 1-81,true,29825,32,CACSVM-12354.local,855
2013/11/27 13:35:14.703,1157,Get img-s49281a147f.png,200,OK,Thread Group 1-67,true,24351,68,CACSVM-12354.local,831
2013/11/27 13:35:15.226,692,Get Antonio-Light.woff,200,OK,Thread Group 1-78,true,43894,84,CACSVM-12354.local,811
2013/11/27 13:35:15.860,70,Get show image,200,OK,Thread Group 1-67,true,29825,34,CACSVM-12354.local,831
2013/11/27 13:35:12.778,3180,Get main.css,200,OK,Thread Group 1-41,true,47605,74,CACSVM-12354.local,793
2013/11/27 13:35:15.857,129,Get spinner.gif,200,OK,Thread Group 1-81,true,6863,64,CACSVM-12354.local,855
2013/11/27 13:35:15.514,552,Get Antonio-Light.woff,200,OK,Thread Group 1-12,true,43894,62,CACSVM-12354.local,832
2013/11/27 13:35:15.986,83,Get logo_seeit_splash_ipad.png,200,OK,Thread Group 1-81,true,2898,83,CACSVM-12354.local,855
2013/11/27 13:35:15.930,165,Get spinner.gif,200,OK,Thread Group 1-67,true,6863,85,CACSVM-12354.local,831
2013/11/27 13:35:14.675,1421,Get html,200,OK,Thread Group 1-1,true,168381,69,CACSVM-12354.local,886
2013/11/27 13:35:15.794,330,Get Antonio-Regular.tff,200,OK,Thread Group 1-38,true,48286,70,CACSVM-12354.local,882
2013/11/27 13:35:15.425,730,Get spinner.gif,200,OK,Thread Group 1-97,true,6863,347,CACSVM-12354.local,676
2013/11/27 13:35:11.125,5043,Call ajax,200,OK,Thread Group 1-94,true,168381,81,CACSVM-12354.local,857
2013/11/27 13:35:16.095,85,Get logo_seeit_splash_ipad.png,200,OK,Thread Group 1-67,true,2898,85,CACSVM-12354.local,831
2013/11/27 13:35:15.690,492,Get img-s49281a147f.png,200,OK,Thread Group 1-48,true,24351,77,CACSVM-12354.local,813
2013/11/27 13:35:15.604,601,Get Antonio-Light.ttf,200,OK,Thread Group 1-31,true,46906,67,CACSVM-12354.local,865
2013/11/27 13:35:16.155,66,Get logo_seeit_splash_ipad.png,200,OK,Thread Group 1-97,true,2898,66,CACSVM-12354.local,676
2013/11/27 13:35:16.183,54,Get show image,200,OK,Thread Group 1-48,true,29825,27,CACSVM-12354.local,813
2013/11/27 13:35:08.728,7530,Get Antonio-Light.ttf,200,OK,Thread Group 1-8,true,46906,86,CACSVM-12354.local,846
2013/11/27 13:35:13.653,2622,Get Antonio-Regular.tff,200,OK,Thread Group 1-34,true,48286,78,CACSVM-12354.local,859
2013/11/27 13:35:14.773,1545,Get Antonio-Light.woff,200,OK,Thread Group 1-75,true,43894,77,CACSVM-12354.local,809
2013/11/27 13:35:14.637,1698,Get Antonio-Regular.woff,200,OK,Thread Group 1-92,true,43425,80,CACSVM-12354.local,821
2013/11/27 13:35:12.252,4098,Call ajax,200,OK,Thread Group 1-93,true,168374,74,CACSVM-12354.local,875
2013/11/27 13:35:14.703,1665,Get img-s49281a147f.png,200,OK,Thread Group 1-100,true,24351,140,CACSVM-12354.local,798
2013/11/27 13:35:15.802,592,Get logo_seeit_splash_ipad.png,200,OK,Thread Group 1-63,true,2898,363,CACSVM-12354.local,751
2013/11/27 13:35:16.368,60,Get show image,200,OK,Thread Group 1-100,true,29825,31,CACSVM-12354.local,798
2013/11/27 13:35:10.082,6358,Get xfinity_sans_icons_v1.0.woff,200,OK,Thread Group 1-87,true,64261,504,CACSVM-12354.local,787
2013/11/27 13:35:14.983,1460,Get html,200,OK,Thread Group 1-64,true,168374,94,CACSVM-12354.local,888
2013/11/27 13:35:16.169,278,Get Antonio-Regular.tff,200,OK,Thread Group 1-94,true,48286,59,CACSVM-12354.local,857
2013/11/27 13:35:14.818,1693,Get Antonio-Regular.woff,200,OK,Thread Group 1-6,true,43430,75,CACSVM-12354.local,829
2013/11/27 13:35:15.023,1541,Get xfinity_sans_icons_v1.0.woff,200,OK,Thread Group 1-91,true,64261,103,CACSVM-12354.local,851
2013/11/27 13:35:15.175,1390,Get Roboto-Medium.woff,200,OK,Thread Group 1-68,true,70569,72,CACSVM-12354.local,840
2013/11/27 13:35:13.975,2594,Get Antonio-Regular.woff,200,OK,Thread Group 1-72,true,43430,77,CACSVM-12354.local,827
2013/11/27 13:35:13.697,2894,Call ajax,200,OK,Thread Group 1-29,true,168374,71,CACSVM-12354.local,874
2013/11/27 13:35:14.514,2083,Get html,200,OK,Thread Group 1-55,true,168380,99,CACSVM-12354.local,885
2013/11/27 13:35:16.067,532,Get Antonio-Regular.woff,200,OK,Thread Group 1-12,true,43430,74,CACSVM-12354.local,832
2013/11/27 13:35:14.454,2162,Get Roboto-Light.woff,200,OK,Thread Group 1-44,true,71137,79,CACSVM-12354.local,836
2013/11/27 13:35:15.644,982,Get Antonio-Regular.tff,200,OK,Thread Group 1-70,true,48286,83,CACSVM-12354.local,871
2013/11/27 13:35:16.429,216,Get spinner.gif,200,OK,Thread Group 1-100,true,6863,80,CACSVM-12354.local,798
2013/11/27 13:35:13.575,3128,Call ajax,200,OK,Thread Group 1-33,true,168374,81,CACSVM-12354.local,867
2013/11/27 13:35:15.959,774,Get html,200,OK,Thread Group 1-41,true,168374,80,CACSVM-12354.local,891
2013/11/27 13:35:15.320,1438,Get main.css,200,OK,Thread Group 1-74,true,47605,100,CACSVM-12354.local,833
2013/11/27 13:35:16.512,260,Get img-s49281a147f.png,200,OK,Thread Group 1-6,true,24351,86,CACSVM-12354.local,829
2013/11/27 13:35:16.181,607,Get main.css,200,OK,Thread Group 1-67,true,47605,51,CACSVM-12354.local,831
2013/11/27 13:35:15.485,1315,Get logo_seeit_splash_ipad.png,200,OK,Thread Group 1-79,true,2898,1055,CACSVM-12354.local,807
2013/11/27 13:35:13.797,3003,Call ajax,200,OK,Thread Group 1-60,true,168380,76,CACSVM-12354.local,880
2013/11/27 13:35:15.582,1232,Get img-s49281a147f.png,200,OK,Thread Group 1-11,true,24351,78,CACSVM-12354.local,810
2013/11/27 13:35:16.097,720,Call ajax,200,OK,Thread Group 1-1,true,168374,99,CACSVM-12354.local,886
2013/11/27 13:35:16.773,60,Get show image,200,OK,Thread Group 1-6,true,29825,30,CACSVM-12354.local,829
2013/11/27 13:35:16.599,248,Get img-s49281a147f.png,200,OK,Thread Group 1-12,true,24351,70,CACSVM-12354.local,832
2013/11/27 13:35:16.394,473,Get main.css,200,OK,Thread Group 1-63,true,47605,83,CACSVM-12354.local,751
2013/11/27 13:35:16.814,65,Get show image,200,OK,Thread Group 1-11,true,29825,34,CACSVM-12354.local,810
2013/11/27 13:35:14.990,1908,Get img-s49281a147f.png,200,OK,Thread Group 1-5,true,24351,1136,CACSVM-12354.local,838
2013/11/27 13:35:14.454,2452,Get Antonio-Regular.woff,200,OK,Thread Group 1-54,true,43425,79,CACSVM-12354.local,817
2013/11/27 13:35:14.922,1986,Get Antonio-Regular.woff,200,OK,Thread Group 1-45,true,43430,88,CACSVM-12354.local,812
2013/11/27 13:35:16.847,65,Get show image,200,OK,Thread Group 1-12,true,29825,33,CACSVM-12354.local,832
2013/11/27 13:35:15.633,1292,Get Roboto-Medium.woff,200,OK,Thread Group 1-10,true,70569,79,CACSVM-12354.local,822
2013/11/27 13:35:10.938,6005,Get html,200,OK,Thread Group 1-76,true,168402,359,CACSVM-12354.local,872
2013/11/27 13:35:16.898,63,Get show image,200,OK,Thread Group 1-5,true,29825,35,CACSVM-12354.local,838
2013/11/27 13:35:15.442,1540,Get spinner.gif,200,OK,Thread Group 1-9,true,6863,535,CACSVM-12354.local,739
2013/11/27 13:35:16.912,72,Get spinner.gif,200,OK,Thread Group 1-12,true,6863,72,CACSVM-12354.local,832
2013/11/27 13:35:15.819,1191,Get logo_seeit_splash_ipad.png,200,OK,Thread Group 1-3,true,2898,952,CACSVM-12354.local,784
2013/11/27 13:35:16.880,139,Get spinner.gif,200,OK,Thread Group 1-11,true,6863,74,CACSVM-12354.local,810
2013/11/27 13:35:16.125,898,Get Antonio-Light.ttf,200,OK,Thread Group 1-38,true,46906,352,CACSVM-12354.local,882
2013/11/27 13:35:16.238,802,Get spinner.gif,200,OK,Thread Group 1-48,true,6863,385,CACSVM-12354.local,813
2013/11/27 13:35:16.984,72,Get logo_seeit_splash_ipad.png,200,OK,Thread Group 1-12,true,2898,72,CACSVM-12354.local,832
2013/11/27 13:35:16.983,74,Get logo_seeit_splash_ipad.png,200,OK,Thread Group 1-9,true,2898,74,CACSVM-12354.local,739
2013/11/27 13:35:17.019,88,Get logo_seeit_splash_ipad.png,200,OK,Thread Group 1-11,true,2898,88,CACSVM-12354.local,810
2013/11/27 13:35:16.962,145,Get spinner.gif,200,OK,Thread Group 1-5,true,6863,61,CACSVM-12354.local,838
2013/11/27 13:35:15.023,2084,Call ajax,200,OK,Thread Group 1-80,true,168374,103,CACSVM-12354.local,883
2013/11/27 13:35:16.565,605,Get Antonio-Light.woff,200,OK,Thread Group 1-68,true,43894,61,CACSVM-12354.local,840
2013/11/27 13:35:14.644,2526,Get img-s49281a147f.png,200,OK,Thread Group 1-61,true,24351,344,CACSVM-12354.local,841
2013/11/27 13:34:57.107,20078,Get Antonio-Light.woff,200,OK,Thread Group 1-52,true,43894,349,CACSVM-12354.local,785
2013/11/27 13:35:14.505,2694,Get Roboto-Medium.woff,200,OK,Thread Group 1-86,true,70569,75,CACSVM-12354.local,844
2013/11/27 13:35:16.906,294,Get img-s49281a147f.png,200,OK,Thread Group 1-54,true,24351,149,CACSVM-12354.local,817
2013/11/27 13:35:16.646,555,Get logo_seeit_splash_ipad.png,200,OK,Thread Group 1-100,true,2898,363,CACSVM-12354.local,798
2013/11/27 13:35:17.170,70,Get show image,200,OK,Thread Group 1-61,true,29825,34,CACSVM-12354.local,841
2013/11/27 13:35:17.200,64,Get show image,200,OK,Thread Group 1-54,true,29825,31,CACSVM-12354.local,817
2013/11/27 13:35:14.544,2744,Call ajax,200,OK,Thread Group 1-13,true,168374,350,CACSVM-12354.local,881
